u,v,w,p,q,r,phi,theta,psi,time
164.7936778575056,0.0,-8.337300054255582,0.0,-0.2721628411910571,0.0,0.0,-16.209124980504768,0.0,63.30000000000063
164.23800202007342,0.0,-8.297373877101759,0.0,-0.271455557839025,0.0,0.0,-16.236341264623874,0.0,63.40000000000063
163.6616596038317,0.0,-8.255323989359734,0.0,-0.27073314557360406,0.0,0.0,-16.263486820407778,0.0,63.50000000000063
163.0651469960967,0.0,-8.211176193637884,0.0,-0.2699963936445297,0.0,0.0,-16.290560134965137,0.0,63.600000000000634
162.44897270920427,0.0,-8.164957026570749,0.0,-0.2692461112318844,0.0,0.0,-16.31755977432959,0.0,63.700000000000635
161.813656666683,0.0,-8.116693718106402,0.0,-0.2684831263232313,0.0,0.0,-16.34448438545278,0.0,63.80000000000064
161.15972948947615,0.0,-8.066414151128809,0.0,-0.2677082845872558,0.0,0.0,-16.371332698085105,0.0,63.90000000000064
160.4877317841134,0.0,-8.014146821576022,0.0,-0.26692244824612427,0.0,0.0,-16.39810352654383,0.0,64.00000000000064
159.7982134346766,0.0,-7.959920799214375,0.0,-0.26612649494865565,0.0,0.0,-16.424795771368444,0.0,64.10000000000063
159.09173290034306,0.0,-7.903765689227784,0.0,-0.26532131664627845,0.0,0.0,-16.45140842086331,0.0,64.20000000000063
158.36885652022127,0.0,-7.8457115947798775,0.0,-0.2645078184736086,0.0,0.0,-16.477940552527937,0.0,64.30000000000062
157.6301578271205,0.0,-7.7857890807049355,0.0,-0.2636869176353429,0.0,0.0,-16.5043913343753,0.0,64.40000000000062
156.87621687181834,0.0,-7.724029138481628,0.0,-0.2628595423010087,0.0,0.0,-16.530760026138832,0.0,64.50000000000061
156.1076195593068,0.0,-7.660463152641088,0.0,-0.2620266305089542,0.0,0.0,-16.557045980368933,0.0,64.6000000000006
155.32495699841297,0.0,-7.5951228687582955,0.0,-0.2611891290807983,0.0,0.0,-16.58324864341983,0.0,64.7000000000006
154.52882486609906,0.0,-7.528040363172778,0.0,-0.2603479925473928,0.0,0.0,-16.609367556327907,0.0,64.8000000000006
153.71982278765682,0.0,-7.459248014581586,0.0,-0.2595041820871757,0.0,0.0,-16.635402355582645,0.0,64.90000000000059
152.8985537339155,0.0,-7.388778477644122,0.0,-0.2586586644776206,0.0,0.0,-16.661352773791364,0.0,65.00000000000058
152.06562343648798,0.0,-7.316664658735005,0.0,-0.25781241106031255,0.0,0.0,-16.687218640239127,0.0,65.10000000000058
151.2216398219829,0.0,-7.242939693977532,0.0,-0.256966396720001,0.0,0.0,-16.71299988134516,0.0,65.20000000000057
150.36721246601257,0.0,-7.167636929686609,0.0,-0.2561215988778041,0.0,0.0,-16.738696521017157,0.0,65.30000000000057
149.5029520677297,0.0,-7.090789905346238,0.0,-0.2552789964985603,0.0,0.0,-16.76430868090494,0.0,65.40000000000056
148.6294699455282,0.0,-7.012432339242796,0.0,-0.254439569112146,0.0,0.0,-16.789836580554795,0.0,65.50000000000055
147.74737755444662,0.0,-6.932598116871387,0.0,-0.25360429584840305,0.0,0.0,-16.81528053746601,0.0,65.60000000000055
146.85728602571697,0.0,-6.851321282228466,0.0,-0.252774154485144,0.0,0.0,-16.84064096705085,0.0,65.70000000000054
145.95980572880748,0.0,-6.768636032099859,0.0,-0.2519501205085336,0.0,0.0,-16.865918382499363,0.0,65.80000000000054
145.0555458562143,0.0,-6.684576713449038,0.0,-0.2511331661849739,0.0,0.0,-16.891113394550217,0.0,65.90000000000053
144.14511403116688,0.0,-6.599177824006078,0.0,-0.25032425964345695,0.0,0.0,-16.916226711168715,0.0,66.00000000000053
143.229115938322,0.0,-6.51247401615318,0.0,-0.24952436396718647,0.0,0.0,-16.94125913713306,0.0,66.10000000000052
142.30815497743524,0.0,-6.424500104197893,0.0,-0.248734436293114,0.0,0.0,-16.96621157352978,0.0,66.20000000000051
141.382831939914,0.0,-6.335291075120075,0.0,-0.24795542691788286,0.0,0.0,-16.99108501715909,0.0,66.30000000000051
140.45374470807488,0.0,-6.244882102873376,0.0,-0.24718827840852803,0.0,0.0,-17.015880559850878,0.0,66.4000000000005
139.52148797684836,0.0,-6.153308566316237,0.0,-0.2464339247161408,0.0,0.0,-17.04059938769173,0.0,66.5000000000005
138.58665299759886,0.0,-6.0606060708413425,0.0,-0.24569329029057319,0.0,0.0,-17.065242780163345,0.0,66.60000000000049
137.64982734365302,0.0,-5.966810473765786,0.0,-0.24496728919413405,0.0,0.0,-17.0898121091924,0.0,66.70000000000049
136.71159469705984,0.0,-5.871957913536972,0.0,-0.24425682421210973,0.0,0.0,-17.114308838111814,0.0,66.80000000000048
135.77253465603815,0.0,-5.776084842801412,0.0,-0.24356278595783556,0.0,0.0,-17.138734520533024,0.0,66.90000000000047
134.83322256250148,0.0,-5.679228065374804,0.0,-0.24288605196994512,0.0,0.0,-17.163090799128806,0.0,67.00000000000047
133.8942293489891,0.0,-5.581424777142317,0.0,-0.24222748579933545,0.0,0.0,-17.1873794043258,0.0,67.10000000000046
132.95612140427207,0.0,-5.482712610907263,0.0,-0.24158793608330964,0.0,0.0,-17.211602152905733,0.0,67.20000000000046
132.01946045684724,0.0,-5.383129685194754,0.0,-0.24096823560429215,0.0,0.0,-17.235760946514066,0.0,67.30000000000045
131.08480347547757,0.0,-5.282714657003859,0.0,-0.2403692003304603,0.0,0.0,-17.259857770074497,0.0,67.40000000000045
130.15270258588635,0.0,-5.181506778487415,0.0,-0.23979162843559654,0.0,0.0,-17.283894690107545,0.0,67.50000000000044
129.22370500266427,0.0,-5.079545957522666,0.0,-0.23923629929544352,0.0,0.0,-17.307873852951104,0.0,67.60000000000043
128.2983529754018,0.0,-4.976872822118266,0.0,-0.23870397245783706,0.0,0.0,-17.33179748288065,0.0,67.70000000000043
127.3771837480156,0.0,-4.873528788583624,0.0,-0.2381953865839044,0.0,0.0,-17.355667880126433,0.0,67.80000000000042
126.46072953019667,0.0,-4.769556133365029,0.0,-0.23771125835764695,0.0,0.0,-17.379487418784823,0.0,67.90000000000042
125.54951747986834,0.0,-4.664998068429238,0.0,-0.2372522813612791,0.0,0.0,-17.403258544620588,0.0,68.00000000000041
124.64406969550589,0.0,-4.559898820049116,0.0,-0.23681912491377333,0.0,0.0,-17.426983772756717,0.0,68.1000000000004
123.74490321713505,0.0,-4.454303710817297,0.0,-0.23641243287016356,0.0,0.0,-17.450665685248094,0.0,68.2000000000004
122.85253003479423,0.0,-4.348259244682579,0.0,-0.2360328223792914,0.0,0.0,-17.47430692853511,0.0,68.3000000000004
121.9674571032161,0.0,-4.241813194769668,0.0,-0.2356808825978418,0.0,0.0,-17.49791021077304,0.0,68.40000000000039
121.0901863614562,0.0,-4.135014693705897,0.0,-0.23535717335871198,0.0,0.0,-17.52147829903282,0.0,68.50000000000038
120.22121475617178,0.0,-4.027914326138435,0.0,-0.23506222379199096,0.0,0.0,-17.545014016368693,0.0,68.60000000000038
119.36103426723186,0.0,-3.9205642230822817,0.0,-0.23479653089710245,0.0,0.0,-17.568520238747894,0.0,68.70000000000037
118.51013193431993,0.0,-3.8130181576929485,0.0,-0.2345605580649815,0.0,0.0,-17.591999891837602,0.0,68.80000000000037
117.66898988317442,0.0,-3.7053316420079465,0.0,-0.23435473354952366,0.0,0.0,-17.6154559476441,0.0,68.90000000000036
116.83808535009898,0.0,-3.597562024148327,0.0,-0.2341794488879641,0.0,0.0,-17.63889142099905,0.0,69.00000000000036
