u,v,w,p,q,r,phi,theta,psi,time
93.55228952331773,0.0,-6.33218306109614,0.0,-0.032418506373859554,0.0,0.0,-0.375014989251678,0.0,9.799999999999981
93.79704197541784,0.0,-6.368324955215213,0.0,-0.032020290775579226,0.0,0.0,-0.37825683988906394,0.0,9.89999999999998
94.04336741172008,0.0,-6.404704929046916,0.0,-0.03162163447912099,0.0,0.0,-0.38145886896662184,0.0,9.99999999999998
94.29121416316774,0.0,-6.441312811626011,0.0,-0.031222217420105686,0.0,0.0,-0.38462103241453394,0.0,10.09999999999998
94.5405311606588,0.0,-6.47813457555916,0.0,-0.030821775934125117,0.0,0.0,-0.3877432541565445,0.0,10.19999999999998
94.79126792510387,0.0,-6.515153139058024,0.0,-0.030420111204505152,0.0,0.0,-0.390825431749957,0.0,10.29999999999998
95.04337454539244,0.0,-6.552349194388224,0.0,-0.03001709373972227,0.0,0.0,-0.3938674428704075,0.0,10.399999999999979
95.29680164716598,0.0,-6.589702024738337,0.0,-0.029612664203977047,0.0,0.0,-0.3968691522443797,0.0,10.499999999999979
95.55150035531243,0.0,-6.627190276688098,0.0,-0.029206831035816776,0.0,0.0,-0.39983041866477737,0.0,10.599999999999978
95.80742225299215,0.0,-6.664792661367397,0.0,-0.02879966536996495,0.0,0.0,-0.40275110176835904,0.0,10.699999999999978
96.06451933979612,0.0,-6.70248856372264,0.0,-0.028391293826899557,0.0,0.0,-0.40563106830535556,0.0,10.799999999999978
96.32274399134363,0.0,-6.7402585457379045,0.0,-0.02798188975469573,0.0,0.0,-0.4084701976880455,0.0,10.899999999999977
96.58204892226934,0.0,-6.778084735716989,0.0,-0.027571663500724663,0.0,0.0,-0.41126838666351506,0.0,10.999999999999977
96.84238715415026,0.0,-6.815951101577875,0.0,-0.02716085226032732,0.0,0.0,-0.4140255530135875,0.0,11.099999999999977
97.1037119895035,0.0,-6.853843611345304,0.0,-0.026749709999520827,0.0,0.0,-0.41674163823962024,0.0,11.199999999999976
97.36597699256583,0.0,-6.891750288499164,0.0,-0.026338497883495696,0.0,0.0,-0.4194166092395723,0.0,11.299999999999976
97.62913597716442,0.0,-6.929661173443316,0.0,-0.025927475566639952,0.0,0.0,-0.4220504590279219,0.0,11.399999999999975
97.89314300161999,0.0,-6.967568205046451,0.0,-0.025516893617559433,0.0,0.0,-0.4246432065845859,0.0,11.499999999999975
98.15795237030227,0.0,-7.005465037963618,0.0,-0.02510698726830724,0.0,0.0,-0.4271948959463418,0.0,11.599999999999975
98.42351864119154,0.0,-7.043346812305006,0.0,-0.02469797159466473,0.0,0.0,-0.42970559467317254,0.0,11.699999999999974
98.68979663859506,0.0,-7.081209892243878,0.0,-0.024290038157201443,0.0,0.0,-0.43217539183263903,0.0,11.799999999999974
98.9567414700259,0.0,-7.119051589443168,0.0,-0.023883353063753488,0.0,0.0,-0.4346043956483592,0.0,11.899999999999974
99.22430854617264,0.0,-7.156869885847045,0.0,-0.023478056355015535,0.0,0.0,-0.4369927309547345,0.0,11.999999999999973
99.49245360286825,0.0,-7.194663168560974,0.0,-0.023074262567578725,0.0,0.0,-0.4393405365902361,0.0,12.099999999999973
99.76113272399971,0.0,-7.232429987369725,0.0,-0.022672062293731268,0.0,0.0,-0.441647962846994,0.0,12.199999999999973
100.03030236437733,0.0,-7.270168843056112,0.0,-0.022271524534802724,0.0,0.0,-0.44391516907636713,0.0,12.299999999999972
100.29991937169753,0.0,-7.307878012216729,0.0,-0.02187269963433553,0.0,0.0,-0.4461423215298474,0.0,12.399999999999972
100.5699410068732,0.0,-7.345555411846115,0.0,-0.021475622577972645,0.0,0.0,-0.44832959149328094,0.0,12.499999999999972
100.84032496216398,0.0,-7.383198504683807,0.0,-0.021080316457325256,0.0,0.0,-0.4504771537510782,0.0,12.599999999999971
101.11102937670384,0.0,-7.420804244276991,0.0,-0.02068679591359717,0.0,0.0,-0.45258518539681075,0.0,12.69999999999997
101.38201284918756,0.0,-7.458369056971801,0.0,-0.020295070401573218,0.0,0.0,-0.45465386498817045,0.0,12.79999999999997
101.65323444763318,0.0,-7.495888856654079,0.0,-0.0199051471438183,0.0,0.0,-0.45668337202832776,0.0,12.89999999999997
101.92465371627793,0.0,-7.533359087039537,0.0,-0.019517033676685544,0.0,0.0,-0.4586738867427096,0.0,12.99999999999997
102.1962306797852,0.0,-7.570774785667686,0.0,-0.01913073992219618,0.0,0.0,-0.4606255901103781,0.0,13.09999999999997
102.46792584503764,0.0,-7.608130663469395,0.0,-0.01874627975140266,0.0,0.0,-0.46253866410259775,0.0,13.199999999999969
102.7397002008627,0.0,-7.645421193824702,0.0,-0.01836367203408175,0.0,0.0,-0.464413292077738,0.0,13.299999999999969
103.01151521608352,0.0,-7.682640705363375,0.0,-0.017982941195398283,0.0,0.0,-0.4662496592811462,0.0,13.399999999999968
103.28333283630903,0.0,-7.719783473334554,0.0,-0.017604117321700932,0.0,0.0,-0.46804795340068606,0.0,13.499999999999968
103.55511547987544,0.0,-7.7568438051267234,0.0,-0.01722723587432939,0.0,0.0,-0.4698083651328562,0.0,13.599999999999968
103.82682603332984,0.0,-7.793816116396296,0.0,-0.01685233708199329,0.0,0.0,-0.4715310887202891,0.0,13.699999999999967
104.09842784680798,0.0,-7.830694995204093,0.0,-0.016479465088967037,0.0,0.0,-0.47321632242848843,0.0,13.799999999999967
104.36988472960779,0.0,-7.867475252509427,0.0,-0.01610866693831253,0.0,0.0,-0.47486426893738515,0.0,13.899999999999967
104.64116094620046,0.0,-7.904151958282853,0.0,-0.015739991467075127,0.0,0.0,-0.4764751356312164,0.0,13.999999999999966
104.91222121285725,0.0,-7.940720463329925,0.0,-0.015373488184534828,0.0,0.0,-0.47804913477792393,0.0,14.099999999999966
105.18303069500563,0.0,-7.977176407637539,0.0,-0.015009206195874047,0.0,0.0,-0.4795864835963774,0.0,14.199999999999966
105.45355500536637,0.0,-8.013515716638912,0.0,-0.014647193222846046,0.0,0.0,-0.4810874042159648,0.0,14.299999999999965
105.7237602028673,0.0,-8.049734587230052,0.0,-0.014287494760998715,0.0,0.0,-0.4825521235382494,0.0,14.399999999999965
105.9936127922808,0.0,-8.085829465655575,0.0,-0.013930153400503732,0.0,0.0,-0.4839808730143493,0.0,14.499999999999964
106.26307972449312,0.0,-8.12179701951937,0.0,-0.013575208325365927,0.0,0.0,-0.48537388835439965,0.0,14.599999999999964
106.53212839728494,0.0,-8.157634106177255,0.0,-0.013222694994351705,0.0,0.0,-0.48673140918693625,0.0,14.699999999999964
106.80072665648383,0.0,-8.193337739651524,0.0,-0.012872644996870103,0.0,0.0,-0.4880536786863714,0.0,14.799999999999963
107.06884279734174,0.0,-8.228905057992407,0.0,-0.012525086068628155,0.0,0.0,-0.4893409431860584,0.0,14.899999999999963
107.3364455659907,0.0,-8.264333292722744,0.0,-0.012180042245392455,0.0,0.0,-0.49059345179292124,0.0,14.999999999999963
107.60350416083988,0.0,-8.299619741664412,0.0,-0.011837534128721246,0.0,0.0,-0.4918114560174605,0.0,15.099999999999962
107.86998823379199,0.0,-8.334761746082552,0.0,-0.01149757923506437,0.0,0.0,-0.49299520943033265,0.0,15.199999999999962
108.13586789117771,0.0,-8.369756672719188,0.0,-0.011160192399038395,0.0,0.0,-0.49414496735383906,0.0,15.299999999999962
108.40111369433012,0.0,-8.404601900941197,0.0,-0.010825386202759524,0.0,0.0,-0.4952609865937429,0.0,15.399999999999961
108.66569665974585,0.0,-8.439294814915597,0.0,-0.010493171405583722,0.0,0.0,-0.49634352521401887,0.0,15.499999999999961
108.9295882588044,0.0,-8.473832800459945,0.0,-0.010163557352145252,0.0,0.0,-0.49739284235457726,0.0,15.59999999999996
109.1927604170402,0.0,-8.508213246006134,0.0,-0.009836552340867399,0.0,0.0,-0.4984091980897918,0.0,15.69999999999996
109.45518551298235,0.0,-8.542433546966004,0.0,-0.009512163939807366,0.0,0.0,-0.4993928533238785,0.0,15.79999999999996
109.71683637659412,0.0,-8.57649111269762,0.0,-0.00919039924147898,0.0,0.0,-0.5003440697178593,0.0,15.89999999999996
109.97768628735754,0.0,-8.610383375238758,0.0,-0.008871265052890527,0.0,0.0,-0.5012631096420072,0.0,15.99999999999996
110.23770897205719,0.0,-8.64410779899332,0.0,-0.00855476802120969,0.0,0.0,-0.5021502361472963,0.0,16.09999999999996
110.4968786023222,0.0,-8.677661890619211,0.0,-0.008240914699041849,0.0,0.0,-0.5030057129494172,0.0,16.19999999999996
110.75516979198649,0.0,-8.711043208463094,0.0,-0.007929711556159603,0.0,0.0,-0.5038298044193213,0.0,16.29999999999996
111.01255759432489,0.0,-8.744249371008458,0.0,-0.007621164946585036,0.0,0.0,-0.5046227755749373,0.0,16.399999999999963
111.26901749921731,0.0,-8.777278063938349,0.0,-0.0073152810411887615,0.0,0.0,-0.5053848920695958,0.0,16.499999999999964
111.52452543028602,0.0,-8.810127045553173,0.0,-0.007012065736467547,0.0,0.0,-0.5061164201737147,0.0,16.599999999999966
111.77905774204207,0.0,-8.842794150418698,0.0,-0.006711524549969004,0.0,0.0,-0.5068176267473615,0.0,16.699999999999967
112.03259121706762,0.0,-8.875277291242401,0.0,-0.00641366251205445,0.0,0.0,-0.5074887792023585,0.0,16.79999999999997
112.2851030632511,0.0,-8.907574459082069,0.0,-0.006118484062452895,0.0,0.0,-0.5081301454535639,0.0,16.89999999999997
112.53657091108315,0.0,-8.939683722075111,0.0,-0.005825992958498014,0.0,0.0,-0.5087419938598092,0.0,16.99999999999997
112.78697281101334,0.0,-8.97160322293849,0.0,-0.0055361922001919165,0.0,0.0,-0.509324593155659,0.0,17.099999999999973
113.03628723086076,0.0,-9.003331175526778,0.0,-0.0052490839754340025,0.0,0.0,-0.5098782123756782,0.0,17.199999999999974
113.28449305326625,0.0,-9.034865860750902,0.0,-0.004964669627007227,0.0,0.0,-0.5104031207732216,0.0,17.299999999999976
113.53156957317064,0.0,-9.06620562215478,0.0,-0.0046829496413228495,0.0,0.0,-0.5108995877359223,0.0,17.399999999999977
113.77749649530145,0.0,-9.097348861424367,0.0,-0.004403923657563816,0.0,0.0,-0.5113678827000545,0.0,17.49999999999998
114.02225393164967,0.0,-9.128294034067608,0.0,-0.004127590494786256,0.0,0.0,-0.511808275065811,0.0,17.59999999999998
114.2658223989196,0.0,-9.159039645458313,0.0,-0.003853948193764343,0.0,0.0,-0.5122210341152895,0.0,17.69999999999998
114.50818281593634,0.0,-9.189584247386282,0.0,-0.0035829940699005766,0.0,0.0,-0.5126064289346659,0.0,17.799999999999983
114.74931650099836,0.0,-9.219926435203929,0.0,-0.003314724773356048,0.0,0.0,-0.512964728341656,0.0,17.899999999999984
114.98920516916603,0.0,-9.250064845609506,0.0,-0.0030491363526510187,0.0,0.0,-0.5132962008189915,0.0,17.999999999999986
115.22783092948,0.0,-9.279998155061895,0.0,-0.0027862243183029477,0.0,0.0,-0.5136011144542566,0.0,18.099999999999987
115.46517628210758,0.0,-9.309725078783583,0.0,-0.0025259837035541623,0.0,0.0,-0.5138797368860869,0.0,18.19999999999999
115.70122411541746,0.0,-9.339244370278628,0.0,-0.0022684091198414635,0.0,0.0,-0.5141323352564423,0.0,18.29999999999999
115.93595770298711,0.0,-9.368554821271543,0.0,-0.0020134948053198163,0.0,0.0,-0.5143591761684264,0.0,18.39999999999999
116.16936070054828,0.0,-9.397655261961274,0.0,-0.0017612346654219703,0.0,0.0,-0.5145605256489584,0.0,18.499999999999993
116.40141714287866,0.0,-9.426544561481187,0.0,-0.0015116223050711324,0.0,0.0,-0.5147366491155005,0.0,18.599999999999994
116.6321114406481,0.0,-9.455221628460142,0.0,-0.001264651052729292,0.0,0.0,-0.5148878113460077,0.0,18.699999999999996
116.86142837722868,0.0,-9.483685411590093,0.0,-0.001020313976933503,0.0,0.0,-0.5150142764512806,0.0,18.799999999999997
117.08935310547736,0.0,-9.511934900120444,0.0,-0.0007786038963296039,0.0,0.0,-0.515116307848974,0.0,18.9
117.3158711444998,0.0,-9.539969124217249,0.0,-0.0005395133844516127,0.0,0.0,-0.515194168238607,0.0,19.0
117.54096837640253,0.0,-9.567787155144389,0.0,-0.00030303477061663245,0.0,0.0,-0.5152481195770522,0.0,19.1
117.76463104303983,0.0,-9.595388105242924,0.0,-6.916013831984657e-05,0.0,0.0,-0.5152784230541139,0.0,19.200000000000003
117.9868457427599,0.0,-9.622771127702453,0.0,0.0001621186775647657,0.0,0.0,-0.5152853390679458,0.0,19.300000000000004
118.20759942715412,0.0,-9.649935416133685,0.0,0.0003908100936233065,0.0,0.0,-0.5152691272001894,0.0,19.400000000000006
118.42687939781133,0.0,-9.676880203963808,0.0,0.0006169227798306908,0.0,0.0,-0.515230046190827,0.0,19.500000000000007
118.64467330307808,0.0,-9.703604763685302,0.0,0.0008404656598547204,0.0,0.0,-0.515168353912844,0.0,19.60000000000001
118.86096913482508,0.0,-9.730108405994374,0.0,0.001061447909267218,0.0,0.0,-0.5150843073468585,0.0,19.70000000000001
119.0757552252189,0.0,-9.756390478857542,0.0,0.0012798789514330826,0.0,0.0,-0.5149781625559318,0.0,19.80000000000001
119.28902024349776,0.0,-9.782450366544152,0.0,0.0014957684510645327,0.0,0.0,-0.5148501746607884,0.0,19.900000000000013
119.50075319274994,0.0,-9.8082874886595,0.0,0.0017091263056112486,0.0,0.0,-0.514700597815682,0.0,20.000000000000014
119.71094340669309,0.0,-9.833901299208216,0.0,0.001919962634799206,0.0,0.0,-0.5145296851851209,0.0,20.100000000000016
119.91958054645312,0.0,-9.859291285711281,0.0,0.0021282877687293727,0.0,0.0,-0.514337688921641,0.0,20.200000000000017
120.12665459734144,0.0,-9.884456968393179,0.0,0.002334112235001162,0.0,0.0,-0.5141248601447681,0.0,20.30000000000002
120.33215586562976,0.0,-9.909397899448692,0.0,0.0025374467453386914,0.0,0.0,-0.513891448921268,0.0,20.40000000000002
120.536074975322,0.0,-9.93411366239237,0.0,0.0027383021821748357,0.0,0.0,-0.5136377042467342,0.0,20.50000000000002
120.73840286492353,0.0,-9.95860387148796,0.0,0.0029366895855970424,0.0,0.0,-0.5133638740285167,0.0,20.600000000000023
120.93913078420815,0.0,-9.98286817125045,0.0,0.0031326201409870584,0.0,0.0,-0.5130702050699569,0.0,20.700000000000024
121.13825029098366,0.0,-10.006906236010035,0.0,0.003326105167602365,0.0,0.0,-0.5127569430558582,0.0,20.800000000000026
121.33575324785734,0.0,-10.030717769525145,0.0,0.003517156108258649,0.0,0.0,-0.5124243325390979,0.0,20.900000000000027
121.5316318190026,0.0,-10.054302504630853,0.0,0.0037057845201863794,0.0,0.0,-0.512072616928272,0.0,21.00000000000003
121.7258784669285,0.0,-10.077660202909156,0.0,0.0038920020670563235,0.0,0.0,-0.5117020384762534,0.0,21.10000000000003
121.91848594925378,0.0,-10.100790654368806,0.0,0.004075820512103259,0.0,0.0,-0.5113128382695478,0.0,21.20000000000003
122.10944731548675,0.0,-10.123693677124121,0.0,0.004257251712226208,0.0,0.0,-0.5109052562183375,0.0,21.300000000000033
122.29875590381288,0.0,-10.146369117064548,0.0,0.004436307612909685,0.0,0.0,-0.5104795310471149,0.0,21.400000000000034
